protein1	protein2	neighborhood	neighborhood_transferred	fusion	cooccurence	homology	coexpression	coexpression_transferred	experiments	experiments_transferred	database	database_transferred	textmining	textmining_transferred	combined_score	protein1_name	protein2_name
9606.ENSP00000000233	9606.ENSP00000466799	0	0	0	0	0	0	0	0	78	0	0	0	207	237	ARF5	HSD17B1
9606.ENSP00000000233	9606.ENSP00000312081	0	0	0	0	0	62	62	0	126	0	0	0	48	169	ARF5	SSH3
9606.ENSP00000000233	9606.ENSP00000356530	0	42	0	0	0	0	62	0	175	0	0	0	48	199	ARF5	RNASEL
9606.ENSP00000000233	9606.ENSP00000456782	0	0	0	0	0	0	52	0	78	0	0	0	132	175	ARF5	ZDHHC7
9606.ENSP00000000233	9606.ENSP00000311857	0	0	0	0	0	0	0	0	101	0	0	0	100	156	ARF5	PTPN2
9606.ENSP00000000233	9606.ENSP00000276440	0	0	0	0	0	0	0	0	162	0	0	0	55	174	ARF5	DOCK5
9606.ENSP00000000233	9606.ENSP00000316809	0	0	0	0	0	0	0	0	169	0	0	0	43	170	ARF5	PITPNA
9606.ENSP00000000233	9606.ENSP00000369038	0	0	0	0	0	0	62	0	153	0	0	0	54	182	ARF5	EEF1E1
9606.ENSP00000000233	9606.ENSP00000223136	0	0	0	0	0	147	83	0	69	0	0	0	67	229	ARF5	FIS1
9606.ENSP00000000233	9606.ENSP00000285398	0	51	0	0	0	0	62	0	0	0	0	75	101	160	ARF5	ERCC3
9606.ENSP00000000233	9606.ENSP00000299601	0	0	0	0	0	0	53	0	221	0	0	0	101	278	ARF5	LEO1
9606.ENSP00000000233	9606.ENSP00000419542	0	0	0	0	0	0	0	0	125	0	0	0	117	194	ARF5	LRRC55
9606.ENSP00000000233	9606.ENSP00000288607	0	0	0	0	0	0	0	0	0	0	0	183	62	200	ARF5	PSMG3
9606.ENSP00000000233	9606.ENSP00000407509	0	0	0	0	0	60	62	0	131	0	0	0	54	178	ARF5	PNPLA6
9606.ENSP00000000233	9606.ENSP00000383178	0	0	0	0	0	0	0	0	159	0	0	0	43	160	ARF5	DIAPH3
9606.ENSP00000000233	9606.ENSP00000262032	0	0	0	0	0	0	0	0	65	0	0	0	140	161	ARF5	IKZF4
9606.ENSP00000000233	9606.ENSP00000344942	0	0	0	0	0	0	0	0	150	0	0	0	66	172	ARF5	UNC119B
9606.ENSP00000000233	9606.ENSP00000378187	0	0	0	0	0	0	62	0	138	0	0	0	55	169	ARF5	ADCY7
9606.ENSP00000000233	9606.ENSP00000307940	0	0	0	0	0	62	62	0	178	0	0	0	59	228	ARF5	EEF2
9606.ENSP00000000233	9606.ENSP00000379678	0	0	0	0	0	0	0	0	57	0	0	0	141	155	ARF5	PGM5
9606.ENSP00000000233	9606.ENSP00000426503	0	0	0	0	0	0	63	270	0	0	0	0	56	297	ARF5	RNF4
9606.ENSP00000000233	9606.ENSP00000418695	0	0	0	0	0	0	64	0	0	0	0	107	302	365	ARF5	PSMD6
9606.ENSP00000000233	9606.ENSP00000360108	0	0	0	0	0	0	0	0	186	0	0	0	143	272	ARF5	DNAJC6
9606.ENSP00000000233	9606.ENSP00000298630	0	0	0	0	0	0	49	0	150	0	0	0	55	169	ARF5	STK32C
9606.ENSP00000000233	9606.ENSP00000373713	0	0	0	0	0	0	63	0	114	0	0	0	254	326	ARF5	SACM1L
9606.ENSP00000000233	9606.ENSP00000481126	0	0	0	0	0	0	48	0	172	0	0	0	101	229	ARF5	VPS11
9606.ENSP00000000233	9606.ENSP00000417175	0	0	0	0	0	71	62	0	84	0	0	0	101	186	ARF5	VAPB
9606.ENSP00000000233	9606.ENSP00000257770	0	0	0	0	0	0	0	218	0	0	0	0	53	227	ARF5	NT5E
9606.ENSP00000000233	9606.ENSP00000360124	0	0	0	0	0	0	0	0	57	0	0	0	141	155	ARF5	PGM1
9606.ENSP00000000233	9606.ENSP00000261596	0	0	0	0	0	0	62	0	119	0	0	0	63	158	ARF5	LPIN2
9606.ENSP00000000233	9606.ENSP00000371133	0	0	0	0	0	0	62	0	78	0	0	55	302	353	ARF5	HMG20A
9606.ENSP00000000233	9606.ENSP00000370419	0	0	0	0	0	0	0	0	0	0	0	234	0	234	ARF5	TTC38
9606.ENSP00000000233	9606.ENSP00000311405	0	0	0	0	0	0	62	0	138	0	0	0	55	169	ARF5	ADCY6
9606.ENSP00000000233	9606.ENSP00000272430	0	0	0	0	0	0	0	0	60	0	0	0	139	156	ARF5	RTKN
9606.ENSP00000000233	9606.ENSP00000310226	0	0	0	0	659	96	73	0	248	600	0	288	249	754	ARF5	RAB1B
9606.ENSP00000000233	9606.ENSP00000401535	0	0	0	0	0	0	0	0	150	0	0	0	48	156	ARF5	ENSG00000248751
9606.ENSP00000000233	9606.ENSP00000292314	0	0	0	0	0	0	62	0	0	0	0	84	114	172	ARF5	CCDC12
9606.ENSP00000000233	9606.ENSP00000466058	0	0	0	0	0	0	0	0	78	0	0	54	107	153	ARF5	RDH8
9606.ENSP00000000233	9606.ENSP00000219255	0	0	0	0	0	65	0	0	167	0	0	0	49	194	ARF5	PARD6A
9606.ENSP00000000233	9606.ENSP00000305995	0	0	0	0	0	0	62	0	152	0	0	0	77	201	ARF5	PGK2
9606.ENSP00000000233	9606.ENSP00000377681	0	0	0	0	0	0	64	0	76	0	0	0	107	160	ARF5	G3BP1
9606.ENSP00000000233	9606.ENSP00000478017	0	0	0	0	0	0	0	0	101	0	0	0	144	197	ARF5	LOC649330
9606.ENSP00000000233	9606.ENSP00000377936	0	0	0	0	0	0	55	0	144	0	0	0	58	171	ARF5	PPP2R2B
9606.ENSP00000000233	9606.ENSP00000246802	0	0	0	0	0	0	0	0	150	0	0	0	99	201	ARF5	GLTSCR2
9606.ENSP00000000233	9606.ENSP00000417610	0	0	0	0	0	0	0	0	150	0	0	0	76	181	ARF5	RAB23
9606.ENSP00000000233	9606.ENSP00000482657	0	0	0	0	0	0	0	0	164	0	0	0	58	178	ARF5	MAP3K14
9606.ENSP00000000233	9606.ENSP00000353224	0	0	0	0	0	0	0	0	56	0	0	138	64	171	ARF5	TFRC
9606.ENSP00000000233	9606.ENSP00000327694	0	0	0	0	0	0	63	0	164	0	0	0	101	234	ARF5	AP2A2
9606.ENSP00000000233	9606.ENSP00000381607	0	0	0	0	0	0	0	0	181	0	0	0	0	181	ARF5	GSTP1
9606.ENSP00000000233	9606.ENSP00000358983	0	0	0	0	0	0	62	0	76	0	0	0	101	152	ARF5	NFKB2
9606.ENSP00000000233	9606.ENSP00000294618	0	0	0	0	0	0	0	0	162	0	0	0	58	176	ARF5	DOCK6
9606.ENSP00000000233	9606.ENSP00000445381	0	0	0	0	0	0	0	0	151	0	0	0	52	160	ARF5	PIK3C2G
9606.ENSP00000000233	9606.ENSP00000265062	0	0	0	0	0	53	66	0	77	0	0	170	254	402	ARF5	RAB7A
9606.ENSP00000000233	9606.ENSP00000370013	0	0	0	0	0	0	0	0	0	0	0	210	131	284	ARF5	PTCD2
9606.ENSP00000000233	9606.ENSP00000265074	0	0	0	0	0	0	62	0	138	0	0	0	55	169	ARF5	NPR3
9606.ENSP00000000233	9606.ENSP00000354957	0	0	0	0	0	0	51	0	129	0	0	0	58	153	ARF5	SMC5
9606.ENSP00000000233	9606.ENSP00000355925	0	0	0	0	0	0	0	0	56	0	0	52	422	437	ARF5	PROX1
9606.ENSP00000000233	9606.ENSP00000357288	0	0	0	0	0	116	0	0	81	0	0	0	0	152	ARF5	LAMTOR2
9606.ENSP00000000233	9606.ENSP00000342793	0	0	0	0	0	0	0	0	226	0	0	82	220	397	ARF5	PLD1
9606.ENSP00000000233	9606.ENSP00000267199	0	0	0	0	0	0	62	0	77	0	0	0	104	156	ARF5	VPS33A
9606.ENSP00000000233	9606.ENSP00000354718	0	0	0	0	0	0	0	0	153	0	0	0	58	168	ARF5	AKAP13
9606.ENSP00000000233	9606.ENSP00000416387	0	0	0	0	0	0	63	0	136	0	0	122	47	231	ARF5	FBLIM1
9606.ENSP00000000233	9606.ENSP00000385749	0	0	0	0	0	69	93	0	131	0	0	0	58	216	ARF5	PRKAR1B
9606.ENSP00000000233	9606.ENSP00000319781	0	0	0	0	0	42	62	0	160	0	0	49	112	246	ARF5	RAB43
9606.ENSP00000000233	9606.ENSP00000311449	0	0	0	0	0	0	62	0	152	0	0	293	142	452	ARF5	RAB6A
9606.ENSP00000000233	9606.ENSP00000291574	0	0	0	0	0	0	0	0	133	0	0	0	101	187	ARF5	TRAPPC10
9606.ENSP00000000233	9606.ENSP00000390783	0	0	0	0	0	100	85	0	77	0	0	0	107	230	ARF5	SCFD1
9606.ENSP00000000233	9606.ENSP00000221138	0	0	0	327	0	0	62	0	105	0	0	0	76	408	ARF5	PPP2CB
9606.ENSP00000000233	9606.ENSP00000409952	0	0	0	0	0	46	0	0	126	0	0	0	146	225	ARF5	VPS52
9606.ENSP00000000233	9606.ENSP00000410186	0	0	0	0	0	0	63	0	134	0	0	0	107	212	ARF5	AK9
9606.ENSP00000000233	9606.ENSP00000215812	0	0	0	0	0	0	80	0	124	0	0	0	78	192	ARF5	SEC14L3
9606.ENSP00000000233	9606.ENSP00000265395	0	0	0	0	0	0	0	0	0	0	0	135	63	154	ARF5	HIBADH
9606.ENSP00000000233	9606.ENSP00000341071	0	0	0	0	0	0	0	0	153	0	0	0	63	172	ARF5	ARHGEF3
9606.ENSP00000000233	9606.ENSP00000381785	0	0	0	0	0	0	0	0	78	0	0	164	0	196	ARF5	HSDL2
9606.ENSP00000000233	9606.ENSP00000228945	0	0	0	0	0	0	62	0	212	0	0	0	70	252	ARF5	ARHGDIB
9606.ENSP00000000233	9606.ENSP00000315713	0	0	0	0	0	0	62	0	126	0	0	0	48	151	ARF5	SSH1
9606.ENSP00000000233	9606.ENSP00000243440	0	0	0	0	0	0	0	0	78	0	0	125	303	388	ARF5	BATF3
9606.ENSP00000000233	9606.ENSP00000353557	0	0	0	0	0	0	0	0	56	0	0	0	207	219	ARF5	SLC35F1
9606.ENSP00000000233	9606.ENSP00000379602	0	0	0	0	0	0	62	0	111	0	0	0	67	154	ARF5	VAMP1
9606.ENSP00000000233	9606.ENSP00000364815	0	0	0	0	0	65	62	0	153	0	0	0	54	203	ARF5	VARS
9606.ENSP00000000233	9606.ENSP00000320797	0	0	0	0	0	0	0	0	149	0	0	0	48	155	ARF5	TUBD1
9606.ENSP00000000233	9606.ENSP00000317473	0	0	0	0	0	0	63	0	218	0	0	0	167	336	ARF5	RABGGTB
9606.ENSP00000000233	9606.ENSP00000397798	0	0	0	0	0	0	62	0	60	0	0	0	131	166	ARF5	RPL17
9606.ENSP00000000233	9606.ENSP00000479606	0	0	0	0	0	61	85	0	180	0	0	95	211	405	ARF5	CLTC
9606.ENSP00000000233	9606.ENSP00000362354	0	0	0	0	0	0	62	0	119	0	0	0	63	158	ARF5	LPIN3
9606.ENSP00000000233	9606.ENSP00000352438	0	0	0	0	0	0	0	272	67	0	0	70	0	313	ARF5	PCBP2
9606.ENSP00000000233	9606.ENSP00000346037	0	0	0	0	0	59	90	0	76	0	0	0	139	227	ARF5	RPLP1
9606.ENSP00000000233	9606.ENSP00000437188	0	0	0	0	0	0	0	0	167	0	0	0	59	182	ARF5	TIAM2
9606.ENSP00000000233	9606.ENSP00000209728	0	0	0	0	0	0	54	0	0	0	0	0	214	224	ARF5	CDC6
9606.ENSP00000000233	9606.ENSP00000341905	0	0	0	0	0	0	0	0	138	0	0	0	59	154	ARF5	RASAL3
9606.ENSP00000000233	9606.ENSP00000314499	0	0	0	0	0	0	62	0	178	0	0	0	181	313	ARF5	GAK
9606.ENSP00000000233	9606.ENSP00000265171	0	0	0	0	0	0	0	0	0	0	0	181	101	232	ARF5	EGF
9606.ENSP00000000233	9606.ENSP00000276202	0	0	0	0	0	0	0	0	162	0	0	0	58	176	ARF5	DOCK11
9606.ENSP00000000233	9606.ENSP00000367952	0	0	0	0	0	0	0	0	0	0	0	210	0	210	ARF5	UCMA
9606.ENSP00000000233	9606.ENSP00000478892	0	0	0	0	0	0	0	0	167	0	0	0	53	177	ARF5	GNAZ
9606.ENSP00000000233	9606.ENSP00000378712	0	0	0	0	0	0	0	0	0	0	0	260	0	260	ARF5	IZUMO4
9606.ENSP00000000233	9606.ENSP00000446917	0	0	0	0	0	0	0	0	147	0	0	0	62	165	ARF5	APPL2
9606.ENSP00000000233	9606.ENSP00000304283	0	0	0	0	0	65	63	0	56	0	0	0	189	239	ARF5	RAC3
9606.ENSP00000000233	9606.ENSP00000420211	0	0	0	0	0	0	0	0	144	0	0	50	47	157	ARF5	RGL2
9606.ENSP00000000233	9606.ENSP00000369126	0	0	0	209	0	0	62	0	59	0	0	0	0	240	ARF5	CSNK1A1L
9606.ENSP00000000233	9606.ENSP00000341344	0	0	0	0	0	0	62	270	101	0	0	400	189	645	ARF5	GGA1
9606.ENSP00000000233	9606.ENSP00000356920	0	0	0	0	0	0	62	83	126	0	0	0	48	188	ARF5	DUSP12
9606.ENSP00000000233	9606.ENSP00000376268	0	0	0	0	0	0	80	0	124	0	0	0	78	192	ARF5	SEC14L1
9606.ENSP00000000233	9606.ENSP00000251507	0	0	0	0	0	0	49	0	150	0	0	0	248	339	ARF5	RABGAP1L
9606.ENSP00000000233	9606.ENSP00000328287	0	0	0	0	0	0	0	270	0	0	0	0	41	270	ARF5	RNF123
9606.ENSP00000000233	9606.ENSP00000338844	0	0	0	0	0	0	66	0	62	0	0	0	225	261	ARF5	SEC23B
9606.ENSP00000000233	9606.ENSP00000480573	0	0	0	0	0	0	0	0	56	0	0	210	0	222	ARF5	ADRA2B
9606.ENSP00000000233	9606.ENSP00000468280	0	0	0	0	0	0	0	0	150	0	0	0	55	162	ARF5	ENSG00000267318
9606.ENSP00000000233	9606.ENSP00000250559	0	0	0	0	0	0	62	0	0	0	0	150	142	256	ARF5	RAP1B
9606.ENSP00000000233	9606.ENSP00000309714	0	0	0	0	0	0	0	0	151	0	0	0	52	160	ARF5	SH3PXD2B
9606.ENSP00000000233	9606.ENSP00000388996	0	0	0	0	0	105	62	0	342	0	0	43	92	432	ARF5	AP1M1
9606.ENSP00000000233	9606.ENSP00000346643	0	0	0	0	0	0	0	0	162	0	0	0	47	167	ARF5	HKDC1
9606.ENSP00000000233	9606.ENSP00000419782	0	0	0	0	0	89	92	0	0	0	0	57	0	151	ARF5	CDK5
9606.ENSP00000000233	9606.ENSP00000324464	0	0	0	215	0	0	62	0	59	0	0	0	59	260	ARF5	CSNK1D
9606.ENSP00000000233	9606.ENSP00000375855	0	0	0	0	0	0	61	0	0	0	0	0	216	232	ARF5	PDC
9606.ENSP00000000233	9606.ENSP00000345853	0	0	0	0	0	0	0	83	126	0	0	0	48	170	ARF5	DUSP9
9606.ENSP00000000233	9606.ENSP00000245304	0	0	0	0	0	0	61	0	149	0	0	0	55	178	ARF5	RAP2A
9606.ENSP00000000233	9606.ENSP00000263373	0	0	0	0	0	0	62	0	76	600	0	0	0	623	ARF5	SPTBN4
9606.ENSP00000000233	9606.ENSP00000305260	0	0	0	0	0	182	66	0	152	0	0	0	59	308	ARF5	GNB2
9606.ENSP00000000233	9606.ENSP00000340608	0	0	0	0	0	0	0	0	150	0	0	0	55	162	ARF5	SGK2
9606.ENSP00000000233	9606.ENSP00000264499	0	0	0	0	0	0	63	0	213	0	0	0	95	274	ARF5	BBS7
9606.ENSP00000000233	9606.ENSP00000225430	0	0	0	0	0	0	64	0	181	0	0	0	0	200	ARF5	RPL19
9606.ENSP00000000233	9606.ENSP00000369689	0	0	0	270	0	0	0	0	77	0	0	0	55	307	ARF5	CALML5
9606.ENSP00000000233	9606.ENSP00000378769	0	0	0	366	0	0	64	0	105	0	0	0	63	435	ARF5	PPP1CB
9606.ENSP00000000233	9606.ENSP00000289228	0	0	0	0	0	89	62	0	104	0	0	0	101	219	ARF5	ACTR1B
9606.ENSP00000000233	9606.ENSP00000349325	0	0	0	0	0	0	0	0	152	0	0	0	55	164	ARF5	ATP10A
9606.ENSP00000000233	9606.ENSP00000360690	0	0	0	0	0	0	51	0	177	0	0	0	58	200	ARF5	LONRF3
9606.ENSP00000000233	9606.ENSP00000304604	0	0	0	0	0	0	0	0	152	0	0	0	0	151	ARF5	MAGI3
9606.ENSP00000000233	9606.ENSP00000362334	0	0	0	0	0	0	66	0	64	0	0	103	48	153	ARF5	PSMB2
9606.ENSP00000000233	9606.ENSP00000324422	0	0	0	0	0	70	63	0	136	0	0	0	47	186	ARF5	ZYX
9606.ENSP00000000233	9606.ENSP00000481721	0	0	0	0	0	0	64	0	150	0	0	0	48	176	ARF5	TBC1D2
9606.ENSP00000000233	9606.ENSP00000336724	0	0	0	0	0	0	62	0	104	0	0	0	106	183	ARF5	TBC1D22A
9606.ENSP00000000233	9606.ENSP00000378557	0	0	0	0	0	0	62	0	171	0	0	0	59	204	ARF5	DAAM1
9606.ENSP00000000233	9606.ENSP00000261769	0	0	0	0	0	0	0	0	57	0	0	134	76	179	ARF5	CDH1
9606.ENSP00000000233	9606.ENSP00000315299	0	0	0	346	0	0	0	0	77	0	0	141	101	471	ARF5	CALML3
9606.ENSP00000000233	9606.ENSP00000380334	0	0	0	0	0	0	0	0	185	0	0	0	67	207	ARF5	NCF4
9606.ENSP00000000233	9606.ENSP00000355866	0	0	0	0	0	0	62	0	126	0	0	0	48	151	ARF5	DUSP10
9606.ENSP00000000233	9606.ENSP00000356489	0	0	0	0	0	0	62	0	126	0	0	0	48	151	ARF5	EPM2A
9606.ENSP00000000233	9606.ENSP00000367830	0	0	0	0	0	0	0	0	140	0	0	0	60	157	ARF5	PRKCZ
9606.ENSP00000000233	9606.ENSP00000348215	0	0	0	0	0	0	0	0	151	0	0	0	52	160	ARF5	SH3PXD2A
9606.ENSP00000000233	9606.ENSP00000442682	0	0	0	0	0	0	62	0	147	0	0	183	138	361	ARF5	ADAP1
9606.ENSP00000000233	9606.ENSP00000404676	0	0	0	0	0	0	0	0	168	0	0	0	133	247	ARF5	PGGT1B
9606.ENSP00000000233	9606.ENSP00000299138	0	0	0	0	0	0	64	0	136	0	0	61	145	263	ARF5	VPS35
9606.ENSP00000000233	9606.ENSP00000300896	0	0	0	0	0	0	63	0	78	0	0	0	142	194	ARF5	USP32
9606.ENSP00000000233	9606.ENSP00000301037	0	0	0	0	0	0	0	0	321	0	0	0	88	354	ARF5	SGK494
9606.ENSP00000000233	9606.ENSP00000380530	0	0	0	0	0	0	62	0	126	0	0	0	48	151	ARF5	DUSP8
9606.ENSP00000000233	9606.ENSP00000382323	0	0	0	0	0	0	0	0	56	0	0	0	560	566	ARF5	OTOG
9606.ENSP00000000233	9606.ENSP00000290378	0	0	0	0	0	0	62	0	104	0	0	0	139	213	ARF5	ACTC1
9606.ENSP00000000233	9606.ENSP00000370376	0	0	0	0	0	0	48	0	56	0	0	0	187	205	ARF5	DUT
9606.ENSP00000000233	9606.ENSP00000359297	0	0	0	0	0	0	53	0	92	0	0	181	49	240	ARF5	NSDHL
9606.ENSP00000000233	9606.ENSP00000281821	0	0	0	0	0	0	62	0	140	0	0	52	0	168	ARF5	EPHA4
9606.ENSP00000000233	9606.ENSP00000222812	0	0	0	0	0	0	81	0	78	0	0	0	83	155	ARF5	STX1A
9606.ENSP00000000233	9606.ENSP00000258301	0	0	0	0	0	0	62	0	78	0	0	71	101	181	ARF5	STX6
9606.ENSP00000000233	9606.ENSP00000298573	0	0	0	0	0	0	62	83	126	0	0	0	48	188	ARF5	DUSP16
9606.ENSP00000000233	9606.ENSP00000275364	0	0	0	0	0	0	0	0	167	0	0	107	53	234	ARF5	GNA12
9606.ENSP00000000233	9606.ENSP00000376457	0	0	0	0	0	0	0	0	143	0	0	0	53	153	ARF5	ECT2
9606.ENSP00000000233	9606.ENSP00000349168	0	0	0	0	0	0	56	270	0	0	0	0	0	281	ARF5	HNRNPH1
9606.ENSP00000000233	9606.ENSP00000338769	0	0	0	0	0	0	0	0	147	0	0	325	143	463	ARF5	ASAP3
9606.ENSP00000000233	9606.ENSP00000362339	0	0	0	0	789	63	65	0	0	0	0	327	227	170	ARF5	SAR1A
9606.ENSP00000000233	9606.ENSP00000378721	0	0	0	0	0	0	54	0	169	0	0	0	207	322	ARF5	SEC31A
9606.ENSP00000000233	9606.ENSP00000265382	0	0	0	0	0	0	63	0	114	0	0	48	101	194	ARF5	PIP5K1B
9606.ENSP00000000233	9606.ENSP00000481878	0	0	0	0	0	0	62	0	152	0	0	0	59	186	ARF5	GNB1
9606.ENSP00000000233	9606.ENSP00000406885	0	0	0	0	0	0	64	0	0	0	0	129	288	368	ARF5	TMEM41A
9606.ENSP00000000233	9606.ENSP00000369810	0	0	0	0	0	0	0	0	104	0	0	0	138	194	ARF5	VPS16
9606.ENSP00000000233	9606.ENSP00000339973	0	0	0	0	0	0	49	0	150	0	0	0	48	163	ARF5	TBC1D28
9606.ENSP00000000233	9606.ENSP00000356811	0	0	0	0	0	0	0	0	57	0	0	0	142	156	ARF5	HBS1L
9606.ENSP00000000233	9606.ENSP00000372394	0	0	0	0	0	65	0	0	0	0	0	0	135	156	ARF5	TMEM129
9606.ENSP00000000233	9606.ENSP00000270112	0	0	0	0	0	0	65	0	127	0	0	0	111	210	ARF5	HUNK
9606.ENSP00000000233	9606.ENSP00000355493	0	0	0	0	0	0	62	0	0	0	0	45	166	187	ARF5	ADSS
9606.ENSP00000000233	9606.ENSP00000361900	0	0	0	0	0	0	51	0	177	0	0	0	58	200	ARF5	TOMM34
9606.ENSP00000000233	9606.ENSP00000220062	0	0	0	0	0	0	61	0	0	0	0	0	254	269	ARF5	RASL12
9606.ENSP00000000233	9606.ENSP00000229340	0	0	0	0	0	92	53	0	0	0	0	150	95	250	ARF5	RAB35
9606.ENSP00000000233	9606.ENSP00000303507	0	0	0	0	0	0	0	0	150	0	0	0	60	166	ARF5	BCR
9606.ENSP00000000233	9606.ENSP00000267113	0	0	0	0	0	0	52	0	0	0	0	0	141	150	ARF5	ESYT1
9606.ENSP00000000233	9606.ENSP00000358309	0	0	0	0	0	0	62	0	140	0	0	0	0	158	ARF5	EPHA7
9606.ENSP00000000233	9606.ENSP00000258390	0	0	0	0	0	0	0	0	162	0	0	43	58	178	ARF5	DOCK10
9606.ENSP00000000233	9606.ENSP00000360860	0	0	0	0	0	0	51	0	177	0	0	0	58	200	ARF5	IFIT5
9606.ENSP00000000233	9606.ENSP00000339381	0	0	0	0	0	0	0	0	56	0	0	113	133	210	ARF5	RGS12
9606.ENSP00000000233	9606.ENSP00000378324	0	0	0	0	0	0	63	0	180	0	0	0	77	228	ARF5	DNAJA4
9606.ENSP00000000233	9606.ENSP00000255030	0	0	0	0	0	0	0	0	0	0	0	0	174	173	ARF5	CRP
9606.ENSP00000000233	9606.ENSP00000484855	0	0	0	0	0	0	63	0	78	0	0	0	108	162	ARF5	EXOC5
9606.ENSP00000000233	9606.ENSP00000263025	0	0	0	0	0	0	51	0	163	0	0	0	59	187	ARF5	MAPK3
9606.ENSP00000000233	9606.ENSP00000245796	0	0	0	0	0	0	0	0	142	0	0	253	55	341	ARF5	PSD4
9606.ENSP00000000233	9606.ENSP00000229812	0	0	0	0	0	0	63	0	153	0	0	0	59	187	ARF5	STK38
9606.ENSP00000000233	9606.ENSP00000365807	0	0	0	0	0	0	0	0	167	0	0	0	53	177	ARF5	GNA14
9606.ENSP00000000233	9606.ENSP00000453858	0	0	0	0	0	0	0	0	180	0	0	0	61	197	ARF5	ENSG00000137843
9606.ENSP00000000233	9606.ENSP00000440984	0	0	0	0	0	0	48	0	375	0	0	0	68	397	ARF5	AP3B2
9606.ENSP00000000233	9606.ENSP00000291670	0	0	0	0	0	0	0	0	0	0	0	0	187	187	ARF5	FTCD
9606.ENSP00000000233	9606.ENSP00000261507	0	0	0	0	0	0	55	0	57	0	0	150	76	206	ARF5	MSMO1
9606.ENSP00000000233	9606.ENSP00000350937	0	0	0	0	0	0	0	0	136	0	0	0	107	195	ARF5	TES
9606.ENSP00000000233	9606.ENSP00000269321	0	0	0	0	0	76	62	0	212	0	0	49	70	285	ARF5	ARHGDIA
9606.ENSP00000000233	9606.ENSP00000381064	0	0	0	0	0	0	0	0	0	0	0	67	259	279	ARF5	INTS10
9606.ENSP00000000233	9606.ENSP00000321826	0	0	0	0	0	0	54	0	145	0	0	0	51	165	ARF5	STXBP5
9606.ENSP00000000233	9606.ENSP00000483786	0	0	0	0	0	0	63	0	105	0	0	0	145	220	ARF5	HPCAL1
9606.ENSP00000000233	9606.ENSP00000352121	0	0	0	0	0	0	0	0	151	0	0	0	52	160	ARF5	PIK3CG
9606.ENSP00000000233	9606.ENSP00000329933	0	0	0	0	0	0	62	0	104	0	0	0	77	156	ARF5	PHF12
9606.ENSP00000000233	9606.ENSP00000406209	0	0	0	0	0	0	62	0	142	0	0	0	138	245	ARF5	EPN1
9606.ENSP00000000233	9606.ENSP00000322300	0	0	0	0	0	0	51	0	177	0	0	0	58	200	ARF5	TMTC2
9606.ENSP00000000233	9606.ENSP00000234160	0	0	0	0	0	0	62	0	169	0	0	0	114	249	ARF5	GORASP2
9606.ENSP00000000233	9606.ENSP00000274311	0	0	0	0	0	0	63	0	0	0	0	0	142	161	ARF5	PELO
9606.ENSP00000000233	9606.ENSP00000265944	0	0	0	0	0	0	51	0	151	0	0	0	67	182	ARF5	MYO3A
9606.ENSP00000000233	9606.ENSP00000223369	0	0	0	0	0	65	62	0	111	600	0	0	112	672	ARF5	YKT6
9606.ENSP00000000233	9606.ENSP00000309539	0	0	0	0	0	0	0	0	104	0	0	59	113	186	ARF5	DPYSL2
9606.ENSP00000000233	9606.ENSP00000363308	0	0	0	0	0	0	80	0	135	0	0	0	53	180	ARF5	WDR31
9606.ENSP00000000233	9606.ENSP00000417517	0	0	0	0	0	0	62	0	125	0	0	0	58	159	ARF5	ENSG00000173366
9606.ENSP00000000233	9606.ENSP00000339299	0	0	0	0	0	0	62	0	182	0	0	0	101	249	ARF5	TRIO
9606.ENSP00000000233	9606.ENSP00000263238	0	0	0	0	0	0	62	0	104	0	0	0	77	156	ARF5	ACTR3
9606.ENSP00000000233	9606.ENSP00000343871	0	0	0	0	0	0	51	0	177	0	0	0	58	200	ARF5	TMTC4
9606.ENSP00000000233	9606.ENSP00000367629	0	0	0	0	0	0	0	0	153	0	0	48	49	166	ARF5	ARHGEF16
9606.ENSP00000000233	9606.ENSP00000252071	0	0	0	0	0	0	62	0	104	0	0	0	77	156	ARF5	ACTR3C
9606.ENSP00000000233	9606.ENSP00000349259	0	0	0	0	0	0	62	0	76	600	0	0	47	625	ARF5	SPTBN1
9606.ENSP00000000233	9606.ENSP00000271732	0	0	0	0	0	49	62	0	139	0	0	0	60	181	ARF5	GOLPH3L
9606.ENSP00000000233	9606.ENSP00000320543	0	0	0	0	0	0	62	0	142	0	0	0	138	245	ARF5	EPN2
9606.ENSP00000000233	9606.ENSP00000483814	0	0	0	0	0	0	0	0	0	0	0	0	196	196	ARF5	NPRL3
9606.ENSP00000000233	9606.ENSP00000270142	0	0	0	0	0	0	87	0	177	0	0	0	0	216	ARF5	SOD1
9606.ENSP00000000233	9606.ENSP00000323421	0	0	0	0	0	0	62	0	129	0	0	0	58	163	ARF5	SMC1A
9606.ENSP00000000233	9606.ENSP00000239440	0	0	0	0	0	0	0	0	147	0	0	195	62	299	ARF5	ARAP3
9606.ENSP00000000233	9606.ENSP00000354720	0	0	0	0	0	0	0	0	129	0	0	0	101	183	ARF5	SMC3
9606.ENSP00000000233	9606.ENSP00000355090	0	0	0	0	0	0	0	0	144	0	0	0	62	162	ARF5	ARHGAP11A
9606.ENSP00000000233	9606.ENSP00000346671	0	0	0	0	0	0	68	0	140	0	0	0	59	179	ARF5	FYN
